1.215000,7.931818,7.866683
1.235000,7.773757,7.853196
0.535000,9.056974,8.958464
0.140000,12.516954,12.361221
1.200000,8.069268,7.877249
1.020000,8.093294,8.038823
-0.055000,14.855361,14.688322
0.555000,8.959245,8.898209
0.415000,9.438523,9.408716
0.455000,9.182436,9.237855
0.220000,10.887144,10.985119
0.260000,10.418161,10.495526
0.410000,9.416032,9.432020
7.534138,1.132870,1.112825
1.000000,7.963761,8.061260
1.075000,7.996821,7.982058
0.230000,10.690030,10.850853
7.116034,1.035026,1.110999
1.025000,7.899246,8.033367
-0.290000,11.165049,11.154610
0.890000,8.080443,8.203463
-0.225000,11.544219,11.722569
0.730000,8.606017,8.476268
1.265000,8.044480,7.834203
0.475000,9.198556,9.161261
1.340000,7.389005,7.792644
3.353103,1.137922,1.212714
0.630000,8.434427,8.697213
2.935000,0.978974,0.991686
0.470000,9.376275,9.179926
0.795000,8.452310,8.354909
1.210000,7.791445,7.870162
1.105000,7.727028,7.953987
0.450000,9.386712,9.257845
0.915000,8.177286,8.168205
0.775000,8.401503,8.390600
0.990000,7.974688,8.072853
1.165000,7.816053,7.903486
0.770000,8.459511,8.399746
1.230000,7.822446,7.856506
1.415000,7.857076,7.758419
1.065000,8.165340,7.991858
-0.240000,11.798863,11.575729
1.395000,7.735276,7.766905
1.455000,7.734971,7.742683
0.655000,8.652936,8.637544
0.125000,12.477814,12.675403
0.945000,8.025699,8.128240
0.870000,8.092550,8.232994
0.985000,7.976579,8.078747
-0.060000,14.546009,14.547668
0.650000,8.721371,8.649220
1.080000,7.928099,7.977244
0.960000,7.860543,8.109182
-0.190000,12.510008,12.111441
0.355000,9.780603,9.725862
0.530000,8.970548,8.974042
0.695000,8.642556,8.548443
0.560000,8.937343,8.883634
8.788448,0.901440,1.114856
0.745000,8.647398,8.446856
0.500000,8.826899,9.072302
1.435000,7.668475,7.750352
0.430000,9.506265,9.341568
0.895000,8.177345,8.196265
1.090000,7.883850,7.967778
0.195000,11.355671,11.357860
0.465000,9.310221,9.198907
0.875000,8.429917,8.225498
-0.070000,14.152750,14.278528
6.488879,1.533217,1.105480
1.440000,7.697334,7.748398
0.880000,8.169192,8.218078
0.305000,10.077811,10.075974
1.355000,7.777959,7.785256
-0.170000,12.074582,12.368844
1.370000,7.921370,7.778151
0.645000,8.374308,8.661022
0.285000,10.226246,10.247735
0.100000,13.248757,13.240419
1.310000,7.739704,7.808310
0.750000,8.133806,8.437245
0.385000,9.050010,9.556332
0.335000,9.731338,9.854223
-0.035000,15.345451,15.289698
0.640000,8.794267,8.672954
0.685000,8.777750,8.570026
0.145000,12.293373,12.260252
0.805000,8.441569,8.337584
0.825000,8.330696,8.303949
0.205000,11.312087,11.202327
-0.140000,13.150430,12.816872
-0.050000,14.930929,14.832964
-0.160000,12.225490,12.509145
6.070776,0.758974,1.098264
0.050000,14.600109,14.609368
0.345000,9.908083,9.788322
4.816466,1.115537,1.024373
1.445000,7.746602,7.746470
0.445000,9.449977,9.278200
0.765000,8.268644,8.408982
0.680000,8.855953,8.580986
1.115000,8.119252,7.945059
1.010000,8.099256,8.049918
0.665000,8.293695,8.614562
0.835000,8.354382,8.287625
0.105000,13.092274,13.122722
0.165000,11.771626,11.875265
0.850000,8.377500,8.263741
-0.125000,13.074846,13.074987
1.055000,8.085325,8.001885
0.130000,12.829155,12.568771
-0.100000,13.449539,13.567234
0.625000,8.600018,8.709545
0.270000,10.462535,10.391591
0.325000,9.741956,9.923894
0.910000,8.386183,8.175113
0.780000,8.163289,8.381544
-0.030000,15.530732,15.448984
0.845000,8.102007,8.271623
1.085000,8.264796,7.972483
0.995000,7.989873,8.067026
1.360000,7.877006,7.782856
1.160000,7.828691,7.907420
-0.020000,15.395052,15.776731
0.975000,8.233452,8.090725
0.340000,9.654403,9.820823
-0.295000,11.229882,11.117539
0.930000,8.062916,8.147908
0.690000,8.461669,8.559179
-0.180000,12.164924,12.236511
0.600000,8.776584,8.773347
0.160000,11.825751,11.968628
0.420000,9.204093,9.385887
1.275000,7.646569,7.828187
1.130000,7.854131,7.932059
0.020000,15.882493,15.633894
5.025517,1.110783,1.046803
1.060000,7.716577,7.996844
0.935000,8.484006,8.141284
6.697931,1.295481,1.107842
0.330000,9.762313,9.888568
-0.285000,11.284959,11.192528
1.030000,8.319697,8.027971
1.175000,8.017788,7.895758
-0.110000,13.349590,13.360264
0.565000,8.879990,8.869244
-0.130000,12.849620,12.986105
0.900000,7.838015,8.189141
0.135000,12.565348,12.464057
0.040000,14.764594,14.935484
0.660000,8.757059,8.625992
0.725000,8.312496,8.486269
1.290000,8.214422,7.819449
0.175000,11.714903,11.694514
0.120000,12.847415,12.784009
0.980000,8.304779,8.084703
0.005000,15.967494,16.176516
1.125000,7.896189,7.936342
1.385000,7.484865,7.771316
-0.080000,13.781054,14.025653
0.030000,15.404275,15.278358
1.120000,7.992197,7.940675
0.740000,8.358934,8.456563
0.350000,9.635482,9.756680
0.435000,9.441123,9.320045
0.155000,12.106553,12.063934
-0.120000,13.160912,13.166893
-0.195000,11.810587,12.051435
1.425000,7.680622,7.754334
0.190000,11.490705,11.438848
0.185000,11.587536,11.521967
0.360000,9.837053,9.695831
1.050000,8.158372,8.006986
0.315000,10.052095,9.997684
0.370000,9.631827,9.637992
-0.135000,12.736975,12.900106
-0.250000,11.377245,11.483532
0.055000,14.619340,14.453244
1.110000,7.762807,7.949497
1.325000,7.833066,7.800323
0.550000,9.046332,8.912975
0.510000,9.190097,9.038591
0.735000,8.562623,8.466366
0.590000,8.843477,8.799923
1.225000,7.594402,7.859855
1.190000,7.838698,7.884515
1.465000,7.591255,7.738986
0.180000,11.491213,11.607199
0.675000,8.745051,8.592062
-0.245000,11.079627,11.529085
1.035000,7.944714,8.022636
-0.155000,12.600956,12.582525
-0.205000,12.084885,11.936114
1.135000,7.802337,7.927827
-0.230000,11.553074,11.672432
1.420000,7.916809,7.756362
3.771207,1.219172,1.166940
8.579397,1.199761,1.114701
-0.275000,11.013333,11.270977
1.005000,7.963972,8.055558
-0.150000,12.602889,12.658199
0.810000,8.369851,8.329051
1.365000,7.716081,7.780489
-0.255000,11.469172,11.439034
7.952241,0.960768,1.113884
-0.210000,11.458799,11.880682
0.615000,8.614403,8.734629
0.830000,8.415534,8.295747
0.240000,10.771046,10.724737
1.155000,7.631954,7.911405
-0.265000,11.083760,11.353073
0.070000,13.575547,14.012819
5.861724,1.013899,1.092844
0.965000,8.170759,8.102964
1.350000,7.828651,7.787688
-0.090000,13.617618,13.788757
-0.105000,13.424428,13.461987
0.150000,12.311562,12.161151
0.540000,9.057137,8.943097
0.015000,15.667047,15.814501
0.080000,13.526790,13.740966
0.575000,8.712465,8.841002
0.390000,9.317000,9.530356
1.255000,7.579097,7.840374
0.250000,10.489888,10.606428
-0.220000,12.242218,11.773960
0.365000,9.898622,9.666553
0.905000,8.152432,8.182091
1.180000,7.931020,7.891964
-0.280000,11.257496,11.231305
7.743190,1.123153,1.113426
0.045000,15.138091,14.770166
0.375000,9.656153,9.610123
0.520000,9.233615,9.005857
7.325086,0.886217,1.112037
0.970000,8.239573,8.096811
1.345000,7.949676,7.790148
1.450000,7.794333,7.744565
1.150000,8.103786,7.915436
0.320000,10.042690,9.960251
-0.260000,11.012540,11.395557
0.235000,10.738414,10.786797
1.405000,8.168469,7.762606
8.161293,1.212149,1.114233
1.100000,7.988554,7.958530
1.040000,8.171182,8.017361
0.025000,15.649397,15.454889
-0.010000,16.410674,16.114634
