# best iteration: (array([21]),)
1192331.125000,118183.414062
19.420643,22.850388
17.678982,20.609283
16.794781,19.599014
15.826828,18.454111
15.161325,17.509668
14.286392,16.314545
13.269428,14.946258
12.195673,13.647239
11.742686,13.106264
11.229618,12.446232
10.050426,10.944268
7.631715,8.265468
4.326609,4.299337
3.239896,3.270699
31.341513,2.083695
20.088200,12.931207
1.644298,1.381852
11.145712,4.389809
1.696113,1.732526
1.197126,1.177203
1.133634,1.116935
1.367775,1.233160
1.218467,1.263742
