# best iteration: (array([26]),)
609282.125000,2531.972656
18.132029,19.742414
17.045565,18.593657
15.064406,16.295639
42.458546,17.301714
13.339758,14.398903
12.525114,13.565771
12.078866,13.154293
30.661451,14.685941
11.678340,12.739047
11.194889,12.309245
10.555635,11.662412
164.971329,65.954933
8.895054,9.852618
8.999849,9.925695
7.420851,8.285177
5.957846,6.611276
2.792385,5.813595
1.643609,1.562012
1.625800,1.547540
10.979080,2.555395
1.606150,1.530154
33.270321,2.444323
1.573539,1.499852
2.138046,4.264936
1.252580,1.227436
1.106905,1.114413
