# best iteration: (array([22]),)
2811002.750000,835950.250000
21.233740,25.266596
18.867647,22.488979
18.005384,21.437014
17.803997,21.167709
17.464695,20.721241
17.129805,20.322729
16.575140,19.622377
26.824221,17.449417
12.793947,14.361332
10.986960,12.115504
10.072267,11.020114
9.025745,9.842993
7.306460,6.568993
2.120927,1.868497
1.757347,1.468158
5.326047,14.694092
1.698186,1.414770
4.558930,6.430388
29.397844,34.827740
1.624011,1.365320
1.442410,1.295063
1.194436,1.204404
3.787932,5.288486
1.145599,1.353227
1.196209,1.242670
