# best iteration: (array([25]),)
8411670.000000,3445842.500000
22.712410,26.421768
20.938223,24.742905
19.692421,23.426348
18.661520,22.316700
18.052658,21.643358
18.376877,21.937754
18.021811,21.503784
214.805099,956.852173
17.407480,20.583286
315.585297,536.619507
16.411385,19.037252
14.242870,16.049025
11.748581,13.465412
11.133887,12.661552
10.081544,11.382525
8.447513,9.462222
5.598805,6.087680
3.069273,3.035962
2.235096,2.068777
1.895130,1.700723
1.738456,1.527869
1.649243,1.449257
1.566810,1.398537
1.397414,1.323777
1.185727,1.192236
1.154397,1.203202
