# best iteration: (array([49]),)
965776.125000,24735.414062
17.584982,19.095495
16.706255,18.039598
15.666010,16.832272
15.439107,16.529346
14.552915,15.522924
13.934220,14.845711
12.561576,13.356421
12.152109,12.986732
14.778716,18.057228
10.617904,11.438050
10.352319,11.138214
8.931900,9.682020
7.637966,8.333427
5.945743,6.536129
4.328158,4.823394
3.691043,4.171256
3.466519,3.900018
3.317567,3.745887
3.073324,3.470949
2.570501,2.793888
1.932098,1.876417
1.762247,1.636817
1.716626,1.580698
14.401019,12.978359
3.320851,10.045772
1.865330,1.752789
1.624368,1.470670
6.499283,4.249586
1.601094,1.450799
22.750973,33.793163
1.569719,1.424690
1.549797,1.407276
1.523259,1.388033
7.595014,12.881908
20.042347,30.254007
1.484923,1.334691
1.697019,1.439910
6.400166,2.837142
7.524050,7.947101
57.231098,76.976555
1.138991,1.092501
1.311312,1.164810
1.121741,1.082064
1.174873,1.094063
1.112484,1.075118
1.397227,3.787809
1.107513,1.071104
7.876891,4.040601
1.102960,1.068664
