# best iteration: (array([30]),)
6285646.500000,2267491.750000
24.189716,28.308592
18.244617,21.387177
17.677128,20.856653
17.461552,20.651699
17.290850,20.477497
17.091461,20.311697
16.706337,19.933802
25.063185,22.410633
22.726332,66.018028
16.134613,19.323050
15.499886,18.537771
14.591864,17.330225
14.285728,16.858011
12.935153,15.058802
10.284819,11.591789
5.131825,5.499177
1.787769,1.545918
3.748107,4.985461
1.713165,1.459902
1.701615,1.443592
1.799337,2.877486
10.051200,8.587655
1.694581,1.435326
1.453464,1.310414
1.159888,1.154228
1.421404,1.151558
1.862527,1.652426
3.134372,2.787977
1.132006,1.135309
1.102830,1.109241
