# best iteration: (array([29]),)
2091891.375000,224735.281250
20.955942,23.904711
17.939741,21.059259
16.969931,20.051060
16.922026,19.959213
16.949125,19.978065
16.683193,19.620808
15.027528,17.403530
364.708344,113.727242
11.728380,13.260671
11.051830,12.514115
10.216068,11.531493
9.041158,10.034661
6.275274,6.618941
4.177179,34.563622
2.792983,2.522460
2.555153,2.267098
2.086185,1.848096
1.669469,1.467357
1.510245,1.356189
1.393999,1.305679
27.081434,35.729057
1.221563,1.217066
1.170093,1.184283
1.151158,1.176922
1.136240,1.166971
43.132107,18.081102
1.115258,1.152128
3.488836,2.268479
1.103326,1.140912
