# best iteration: (array([34]),)
872895.187500,750.699341
18.393843,21.481031
17.280447,20.315292
17.904915,20.993723
16.861465,19.857092
15.666804,18.371037
14.624879,17.040674
13.604772,15.763903
12.310518,14.036790
12.085426,13.811776
11.886548,13.562033
11.375283,12.889494
9.509270,10.577923
9.430808,32.430748
4.820090,4.875381
3.442035,3.252993
3.324768,3.123286
3.277355,3.041831
3.247900,3.005831
3.113275,2.848407
2.556581,2.264873
37.583168,48.474792
1.830087,1.466712
1.691821,1.400953
1.682530,1.397604
1.673145,1.384764
1.845662,1.384902
1.620486,1.366963
1.755792,1.632276
22.086290,7.306161
1.216797,1.242715
1.169449,1.190284
1.215600,1.243710
2.986230,3.641116
1.100797,1.111585
