# best iteration: (array([25]),)
232666.843750,243221.656250
17.444048,20.620636
17.292040,20.555969
16.778780,20.003197
16.013172,19.076952
15.330648,18.231741
14.740803,17.367914
13.538435,15.836791
12.283859,14.237318
10.659432,12.130310
164.041885,31.585354
7.404951,8.720456
4.965668,5.341216
2.417900,2.354927
1.825999,1.672419
1.710464,1.547258
1.660257,1.485648
1.628050,1.445107
1.593619,1.415180
1.541682,1.375392
1.466447,1.330570
1.750035,1.300202
1.218017,1.196743
1.156685,1.144232
1.178005,1.398452
1.112692,1.130273
