# best iteration: (array([38]),)
105709.546875,264224.625000
17.623369,20.798920
17.355415,20.496935
17.566923,20.739729
17.270679,20.238758
16.596914,19.456078
25.185301,19.259033
13.547386,15.553951
12.213871,13.846030
11.031259,12.393220
9.228551,10.229966
7.108127,7.570874
3.448954,3.407154
1.998939,1.739502
1.647978,1.391985
1.581838,1.339482
1.610778,1.502446
2.740232,3.389315
1.174668,1.121586
1.420213,1.222301
1.114972,1.075791
1.160164,1.138621
14.432200,4.201437
1.140915,1.070870
1.105996,1.065667
1.105707,1.064880
1.106118,1.066027
1.135563,1.074175
1.117632,1.075838
1.204328,1.138216
1.156826,1.163352
1.111813,1.080750
1.101522,1.060425
1.101749,1.060559
1.103361,1.060987
1.104431,1.062666
1.100806,1.060242
1.100477,1.059612
1.100786,1.059389
