# best iteration: (array([42]),)
29252.521484,488765.062500
20.127480,21.779230
18.323174,19.846342
18.434504,20.008806
17.833797,19.456339
16.770599,18.309912
17.564167,22.117542
13.813604,14.845234
13.380561,14.648881
11.790051,12.739151
10.472326,11.405608
9.478438,10.428187
7.574332,8.392442
5.034831,5.558693
3.480663,3.889172
3.357346,3.749382
3.082572,3.418972
2.135771,2.138247
47.988808,68.329636
1.693800,1.579724
2.917933,9.296551
1.667409,1.552445
2.053633,1.845475
1.660647,1.545066
1.869881,2.043437
1.648932,1.541606
1.653498,1.550439
1.779288,1.743045
1.632282,1.516802
1.626915,1.512122
1.620832,1.505860
1.615473,1.501462
24.381971,10.279935
1.608769,1.496345
12.791759,18.530447
1.585277,1.476776
1.574467,1.468090
2.041588,2.376942
1.247073,1.222842
1.140690,1.137866
1.117306,1.113542
1.110181,1.104674
1.103424,1.097818
