# best iteration: (array([32]),)
76797.906250,193340.234375
18.402647,19.836376
18.424509,19.866913
526.463196,834.297974
15.344893,16.353315
13.062453,13.720261
12.055823,12.743094
11.526420,12.230334
10.831700,11.473674
10.583918,11.200326
9.341765,9.901592
7.544631,8.068783
5.832067,6.269226
165.450165,79.604660
4.478377,5.524325
3.358988,3.662754
3.358945,3.680933
3.100714,3.395826
2.847015,3.089727
2.365593,2.441863
1.977740,1.949066
40.555344,2.304273
1.681279,1.562359
5.716569,11.262558
3.056227,3.721227
1.517092,1.390222
1.432419,1.323965
1.248852,1.200716
1.740814,1.221400
1.154007,1.126361
1.133683,1.106978
52.769352,48.583504
1.102608,1.080439
