# best iteration: (array([23]),)
31379.898438,534393.000000
17.986483,21.099363
17.619404,20.713802
22.843647,21.043268
29.960773,44.706753
15.187486,17.594296
13.173986,14.923541
11.856116,13.297948
11.226169,12.603811
10.326150,11.514827
8.444160,9.235301
5.666038,6.021177
2.632586,2.503204
1.850246,1.602003
1.711144,1.446130
1.660879,1.394125
1.633191,1.373486
1.614397,1.367925
1.568330,1.356609
15.279573,22.057560
1.193359,1.188199
1.138476,1.153504
1.113023,1.127162
1.102355,1.111407
