# best iteration: (array([29]),)
391655.000000,50999.101562
16.151138,19.378798
14.034750,16.464411
13.610530,15.829566
12.439651,14.380481
12.093459,13.962966
11.698724,13.478025
23.209414,13.615376
11.193977,12.875061
55.355034,29.724155
10.803699,12.359270
10.691113,12.231292
10.608460,12.190898
96.431129,107.842087
10.565938,14.102535
8.157518,9.087207
3.593035,3.649680
2.045539,1.831627
1.630552,1.435896
1.595526,1.412649
1.563011,1.403772
2.491634,1.664499
1.432875,1.354849
37.234917,64.226456
1.293380,1.291337
1.706561,1.971855
1.234359,1.262605
1.165738,1.226116
48.605953,7.761372
1.114008,1.188254
