# best iteration: (array([39]),)
40014.046875,366464.687500
17.948622,18.964344
16.936665,17.844540
16.913351,17.893950
14.611856,15.423835
13.274752,14.154707
12.393540,13.416693
11.792592,12.848806
16.971289,20.536348
10.149983,11.237536
9.086041,10.151423
7.605287,8.640067
4.357021,5.139976
3.181376,3.783562
3.084210,3.724525
8.190740,14.454555
1.806315,1.658710
6.726383,35.635162
1.696146,1.518258
1.669124,1.492722
1.659864,1.487677
1.650580,1.480758
1.639475,1.473086
1.631557,1.467878
1.620197,1.461354
1.604874,1.453283
1.588408,1.443952
1.554719,1.427350
1.500402,1.405405
18.185234,3.459303
2.072696,2.629703
1.226776,1.200689
1.180013,1.165854
1.154823,1.145024
1.138457,1.133610
1.126947,1.121623
1.118373,1.114894
1.112199,1.108796
1.107725,1.104272
1.119492,1.104094
