# best iteration: (array([28]),)
262815.718750,204346.671875
17.631748,19.017473
17.300920,18.734583
16.660891,17.952150
15.523378,16.616720
14.163418,15.184100
13.132847,14.294946
11.739264,13.068524
10.705268,12.014376
9.556098,10.838572
8.156843,9.383656
6.675106,7.799954
4.901834,5.852420
17.743042,10.811417
3.233361,4.029445
3.048591,3.794012
2.744154,3.348757
2.528753,3.023259
3.235922,2.647532
1.759139,1.750738
1.793494,1.631597
1.602575,1.485745
1.581161,1.468433
1.550183,1.444948
1.453316,1.379089
1.227409,1.229711
5.998944,3.165923
29.015120,38.861851
1.102612,1.110173
