# best iteration: (array([25]),)
1408428.375000,95646.468750
19.415413,21.098499
17.299646,18.762470
15.664896,17.102634
14.858374,16.217329
14.302054,15.546047
13.136959,14.377295
12.419353,13.737093
11.841728,13.219615
11.078749,12.461594
10.204878,11.537850
8.929345,10.245384
7.193012,8.401058
24.825876,65.188133
2.591368,2.780432
5.504743,17.187801
1.654585,1.526917
1.559315,1.431423
17.263487,3.178749
19.002628,14.543650
1.310044,1.237256
1.212728,1.165814
1.155039,1.134040
3.604806,2.704949
38.732052,55.657578
1.101969,1.101226
