# best iteration: (array([23]),)
482295.843750,2466.302490
17.812309,19.161957
17.274143,18.629501
16.295572,17.508589
15.058253,16.181694
13.858620,14.825304
12.339910,13.499393
11.979527,13.173117
12.296277,13.255343
293.713287,306.942047
8.958230,10.180336
7.205474,8.318668
4.852309,5.768006
20.518446,12.994863
2.563382,3.001523
1.759150,1.674078
1.640534,1.496644
1.628621,1.477965
1.726361,1.555065
15.394455,20.695229
2.164470,1.620540
1.515365,1.404511
1.369761,1.322486
1.231038,1.230148
1.579317,1.441727
