# best iteration: (array([38]),)
6232246.000000,2334165.250000
29.912064,31.517591
21.129040,22.385557
18.578629,19.822784
17.411047,18.774817
16.512550,17.849037
15.975293,17.215633
16.783424,238.503006
15.438544,16.629292
14.693252,15.858130
13.819132,14.974205
12.772351,13.900867
11.622204,12.803446
11.064914,12.240987
9.735304,10.876423
10.246592,9.673478
3.533534,4.221455
1.818605,1.585449
2.048017,4.572237
1.741615,1.499566
1.782928,1.602876
1.706833,1.468143
1.652162,1.431377
1.702584,1.587063
1.471167,1.318964
1.397306,1.358059
1.204166,1.159036
1.177170,1.137370
1.160321,1.126165
4.830519,1.474695
1.139135,1.105079
1.132768,1.097577
1.152976,1.094755
1.129079,1.087906
1.125853,1.086450
3.096609,4.495635
1.120472,1.081937
1.118923,1.080879
1.116748,1.076887
81.453438,94.947182
