# best iteration: (array([35]),)
2147343.750000,180462.781250
21.066481,22.232265
18.124523,19.629927
17.755337,19.401936
17.217710,18.934288
16.733942,18.522484
16.217966,17.961706
15.360821,17.048725
14.598707,16.266283
14.076647,15.716900
13.369783,14.948144
12.744768,14.850756
11.787869,13.153948
7.552962,8.768580
54.850300,30.619862
2.018378,1.847982
1.805392,1.626089
16.908215,65.639008
1.752313,1.572707
8.516906,2.603399
1.739206,1.554693
1.763240,1.660876
373.120728,546.357483
1.713856,1.533896
2.535673,1.753219
10.307382,16.468193
1.659654,1.490682
1.647810,1.482219
1.631028,1.471636
1.604986,1.455836
1.573802,1.440589
1.486340,1.386077
1.673064,1.516958
4.492546,4.885415
1.118658,1.122553
1.130478,1.119013
