# best iteration: (array([26]),)
609315.187500,44909.285156
18.882706,20.032932
18.276161,19.547449
18.408861,19.659081
17.485422,19.207294
16.593632,18.324526
15.888906,17.532858
376.226746,22.308165
14.426240,16.032263
13.599977,15.128405
12.759267,14.214575
11.387273,12.793750
9.465409,10.936260
5.936197,7.114329
4.061665,4.963892
3.343916,4.078819
3.155423,3.853908
3.210031,3.849200
2.912973,3.529305
2.509613,2.884408
1.853296,1.519382
1.647704,1.478146
1.648780,1.477407
1.637981,1.474793
1.615978,1.460380
3.061379,5.037483
1.250396,1.203846
1.217698,1.907011
