# best iteration: (array([26]),)
3855314.750000,863228.062500
18.922594,20.761681
18.395670,19.942400
18.177786,19.648979
17.901665,19.358690
17.954294,19.316347
17.791748,19.169025
17.543015,18.910620
16.289230,17.526321
14.077750,15.206555
12.371536,13.556121
11.387735,12.653419
30.717031,29.026155
7.764831,8.880429
5.253488,5.946085
3.120728,3.482917
1.844804,1.724875
1.750712,1.583821
3.769093,3.778639
1.669722,1.517211
1.856287,1.831370
1.645902,1.497267
1.637052,1.488613
1.634160,1.487628
1.875300,1.690206
1.587132,1.447515
1.358943,1.379592
2.192235,2.128940
