# best iteration: (array([29]),)
2509376.500000,575807.312500
19.744228,18.921852
18.953465,17.597589
18.755060,17.391737
18.511036,17.167141
45.750080,20.895020
18.378006,17.116722
18.164639,16.906797
17.997227,18.708004
15.404348,13.960230
13.387915,11.740116
12.044223,10.370050
11.075615,9.685159
8.813083,7.556131
7.069242,3.704553
1.775101,1.726624
1.683090,1.645800
1.664580,1.629285
1.661255,1.634529
1.730313,1.668617
1.636012,1.627473
1.630551,1.626242
1.623353,1.617457
1.612249,1.608416
1.588701,1.588371
1.681246,1.656141
1.501016,1.504063
1.706103,1.657087
1.284754,1.282383
1.115131,1.108183
