# best iteration: (array([25]),)
4763116.000000,1468589.125000
24.364037,22.634323
19.888876,18.286201
18.065393,16.501213
16.857386,15.359035
16.393820,14.938767
15.613869,14.191196
14.721755,13.333419
13.474584,12.115266
12.766911,11.389058
18.843836,16.533398
11.592172,10.236490
10.207298,9.071277
8.501500,7.550464
6.998355,6.306173
5.482500,5.051605
4.445262,4.476106
16.040648,5.160064
3.412290,3.211332
3.224085,3.026967
2.979750,2.521532
1.773630,1.727729
1.677841,1.648509
1.652810,1.629966
1.629790,1.608124
1.575826,1.556710
2.390006,2.279200
1.688812,1.728842
1.591381,1.588210
1.561215,1.559755
