# best iteration: (array([28]),)
72051.367188,314690.375000
18.162239,16.473831
16.972040,15.352012
16.553043,14.939825
16.412920,14.788838
16.231955,14.608290
15.054405,13.445639
12.608277,11.063499
11.568198,10.057246
10.558777,9.165068
9.773059,8.424511
184.354279,65.135658
8.355155,7.208564
7.190185,6.113754
4.395635,3.925152
2.302651,3.396668
1.608064,1.626490
1.579267,1.613295
1.549014,1.573919
1.530271,1.558378
1.653896,1.583815
1.508571,1.537091
1.487537,1.510533
1.254853,1.283794
1.146326,1.174304
1.130648,1.140580
1.085216,1.117864
1.078943,1.116801
1.074148,1.109601
1.641981,1.750995
