# best iteration: (array([27]),)
6160233.500000,2518737.500000
20.150745,19.741575
18.476717,17.363295
18.096981,16.966394
17.650919,16.581362
16.643755,15.520879
15.073737,13.694368
14.030641,12.568686
13.060743,11.518695
12.111284,10.537350
11.375617,9.783546
10.631965,9.050271
9.794067,8.290832
8.431619,7.185790
6.077749,5.331888
2.618607,2.605494
1.729037,1.702160
111.990494,137.644577
11.429162,4.732376
1.643081,1.601734
4.759546,6.324795
5.736420,7.688213
1.562385,1.514776
1.498667,1.445569
1.740750,1.644148
1.451056,1.331043
1.198187,1.174219
1.153463,1.133426
1.639137,1.557919
1.652285,2.118171
