# best iteration: (array([28]),)
132737.125000,452382.062500
18.892756,17.227198
18.152533,16.445047
16.987257,15.287731
16.252569,14.611861
15.488646,13.911164
14.315681,12.828642
12.675316,11.225603
11.794542,10.423417
10.671805,9.405402
9.458162,8.310047
7.407056,6.542455
5.230480,4.733544
3.810563,3.563248
3.308121,3.115118
1.749559,1.665333
1.642907,1.600482
2.101638,1.695419
1.597569,1.537632
1.473426,1.432786
1.762156,1.665024
35.080387,38.306141
1.690338,1.651596
1.640098,1.596505
1.614173,1.571268
1.569114,1.524065
1.410716,1.367016
1.147601,1.129746
1.103271,1.103341
1.118786,1.237244
