# best iteration: (array([28]),)
8636104.000000,4356317.000000
24.875505,24.133142
21.996584,20.893089
19.486036,18.091440
18.260500,16.755859
17.967312,16.462395
17.577234,16.110033
474.142792,687.008484
15.140851,13.914802
14.598846,13.391339
14.706051,13.116925
12.999901,11.865862
12.105920,10.942758
10.219307,9.289299
6.365841,5.908647
2.636587,2.619215
1.953153,2.029783
1.766384,1.812351
15.810395,6.265351
1.719035,1.753309
1.708826,1.739002
21.571568,3.522190
1.691487,1.721607
1.686224,1.715145
1.695758,1.740803
1.680193,1.715216
1.676918,1.703787
12.752378,4.663797
1.628310,1.626057
4.300612,4.326196
