# Training inputs, Training outputs, Predictions
-0.993972,0.877294,0.825029
-0.981870,1.036633,0.852581
-0.953233,0.864874,0.923950
-0.938592,0.943335,0.964072
-0.930458,0.942499,0.987511
-0.929401,0.911484,0.990617
-0.925333,0.985800,1.002710
-0.921622,0.845120,1.013938
-0.921622,0.874179,1.013938
-0.888542,1.411480,1.122487
-0.862410,1.093222,1.220041
-0.858179,1.552621,1.236900
-0.849552,1.969963,1.272241
-0.848646,1.363893,1.276031
-0.848646,1.743008,1.276031
-0.841845,1.469398,1.304947
-0.833849,1.312226,1.340031
-0.804611,1.479071,1.478952
-0.795215,1.197313,1.527328
-0.771586,1.115860,1.657588
-0.767891,2.404610,1.679112
-0.767891,2.077960,1.679112
-0.760512,1.904108,1.723061
-0.753233,1.066387,1.767699
-0.749628,2.040551,1.790283
-0.748906,1.660821,1.794849
-0.746077,1.999470,1.812844
-0.709930,1.605353,2.060812
-0.701888,2.734096,2.120658
-0.690978,2.457535,2.204656
-0.689243,3.069629,2.218310
-0.687136,2.483458,2.235010
-0.687136,1.391835,2.235010
-0.677495,2.264571,2.312974
-0.671472,2.265354,2.362984
-0.661438,1.893165,2.448552
-0.660692,2.297245,2.455025
-0.658304,2.134839,2.475851
-0.658304,3.065222,2.475851
-0.608561,2.471742,2.945580
-0.606381,2.646726,2.967700
-0.597300,2.259858,3.061209
-0.589940,3.831788,3.138558
-0.587153,4.672519,3.168204
-0.582432,3.182781,3.218871
-0.576008,3.498751,3.288695
-0.570532,3.287813,3.349015
-0.525626,3.819210,3.868852
-0.525626,2.171444,3.868852
-0.520569,5.138206,3.929978
-0.515234,3.908520,3.994964
-0.512007,4.079613,4.034517
-0.506699,2.773743,4.099985
-0.505356,3.413321,4.116610
-0.496812,4.774532,4.223176
-0.493392,4.264174,4.266150
-0.484264,5.664645,4.381763
-0.482759,5.789836,4.400948
-0.444872,6.027946,4.894622
-0.444872,6.021149,4.894622
-0.425888,4.421059,5.149649
-0.421907,5.496910,5.203831
-0.418768,4.213601,5.246716
-0.413413,4.763170,5.320265
-0.408293,5.809959,5.391047
-0.406470,4.587354,5.416378
-0.404352,7.611891,5.445864
-0.398784,5.507364,5.523818
-0.396867,5.670848,5.550797
-0.396050,5.657237,5.562312
-0.394987,5.615124,5.577332
-0.364117,7.036886,6.025184
-0.331208,5.891217,6.535963
-0.325529,5.984752,6.628559
-0.322419,4.944326,6.679886
-0.321470,6.252705,6.695654
-0.317470,6.087962,6.762523
-0.316128,8.357636,6.785134
-0.308676,7.012063,6.912263
-0.307214,6.071137,6.937526
-0.307214,7.633651,6.937526
-0.283362,7.364890,7.364294
-0.283362,8.125451,7.364294
-0.236527,7.195940,8.252931
-0.235252,9.360639,8.276901
-0.232290,8.276436,8.332325
-0.230280,8.544744,8.369644
-0.226272,8.586366,8.443288
-0.225786,8.316848,8.452139
-0.219623,9.384708,8.562720
-0.219442,7.879915,8.565911
-0.202607,9.222818,8.846888
