# Training inputs, Training outputs, Predictions
-0.999175,0.100028,0.072141
-0.992079,0.073318,0.072841
-0.982921,0.074158,0.073777
-0.971825,0.060337,0.074962
-0.950225,0.074745,0.077441
-0.941183,0.074109,0.078551
-0.937208,0.075427,0.079053
-0.926628,0.083582,0.080432
-0.924409,0.058157,0.080729
-0.906913,0.056988,0.083182
-0.891494,0.117259,0.085507
-0.890286,0.091874,0.085696
-0.860782,0.083512,0.090645
-0.839390,0.099623,0.094669
-0.836233,0.095361,0.095296
-0.817627,0.099290,0.099184
-0.814651,0.097072,0.099837
-0.800066,0.101820,0.103170
-0.791036,0.113984,0.105348
-0.789005,0.089227,0.105851
-0.768521,0.112507,0.111191
-0.754352,0.145562,0.115194
-0.745839,0.111033,0.117729
-0.743870,0.112465,0.118329
-0.737597,0.133637,0.120281
-0.722390,0.145608,0.125255
-0.708638,0.110838,0.130069
-0.700642,0.128791,0.133014
-0.698735,0.135155,0.133733
-0.686700,0.165575,0.138423
-0.685029,0.145296,0.139095
-0.662924,0.171797,0.148507
-0.653601,0.170580,0.152782
-0.640830,0.108976,0.158951
-0.630128,0.159397,0.164415
-0.617210,0.152237,0.171390
-0.608466,0.159262,0.176359
-0.584907,0.226701,0.190810
-0.583997,0.220169,0.191402
-0.537866,0.215830,0.224895
-0.525783,0.225339,0.234912
-0.519853,0.197498,0.240034
-0.508232,0.223132,0.250475
-0.491735,0.310677,0.266258
-0.483114,0.266021,0.274974
-0.480069,0.300872,0.278131
-0.474655,0.365100,0.283847
-0.473062,0.386939,0.285556
-0.464033,0.342112,0.295454
-0.434355,0.296918,0.330725
-0.432218,0.293068,0.333431
-0.429458,0.340066,0.336959
-0.427927,0.481355,0.338933
-0.419834,0.311778,0.349560
-0.399474,0.414141,0.377761
-0.388641,0.492206,0.393620
-0.381321,0.358075,0.404671
-0.337657,0.505774,0.476007
-0.307212,0.529230,0.530708
-0.292522,0.693753,0.558295
-0.287236,0.597339,0.568381
-0.279528,0.707707,0.583217
-0.261081,0.686040,0.619233
-0.248669,0.626128,0.643745
-0.247388,0.715950,0.646283
-0.243037,0.614404,0.654907
-0.228632,0.684193,0.683484
-0.214950,0.731131,0.710528
-0.205786,0.634233,0.728508
-0.202253,0.661800,0.735398
-0.177735,0.836565,0.782290
-0.168819,0.823046,0.798818
-0.158274,0.801022,0.817903
-0.157118,0.791334,0.819962
-0.126839,0.851837,0.871031
-0.122688,0.851903,0.877544
-0.114358,0.854220,0.890208
-0.113077,0.860568,0.892105
-0.111983,0.854384,0.893714
-0.110439,0.796725,0.895968
-0.076558,0.977659,0.939791
-0.075942,0.956951,0.940478
-0.067880,0.973253,0.949088
-0.066240,0.998869,0.950747
-0.030427,0.980539,0.978608
-0.025046,0.933835,0.981307
-0.022683,0.928875,0.982362
0.015704,0.965574,0.987754
0.022515,1.009660,0.986307
0.022784,0.979994,0.986235
0.023421,0.959289,0.986059
0.025851,0.969900,0.985327
0.066357,0.988200,0.959140
0.067712,0.990029,0.957815
0.068498,0.962366,0.957033
0.068556,0.977418,0.956976
0.107966,0.860938,0.906174
0.110557,0.829117,0.902099
0.112909,0.872606,0.898328
0.114211,0.899164,0.896212
0.127644,0.860763,0.873269
0.154097,0.858875,0.822975
0.158106,0.851080,0.814873
0.158825,0.931361,0.813410
0.159925,0.841279,0.811164
0.198955,0.638366,0.727995
0.203960,0.368517,0.717045
0.229437,0.581004,0.661298
0.243154,0.437940,0.631629
0.246358,0.588733,0.624763
0.248501,0.708145,0.620187
0.249095,0.597985,0.618921
0.280333,0.524330,0.554018
0.287354,0.698805,0.539951
0.292489,0.629635,0.529792
0.293698,0.575488,0.527417
0.294229,0.560224,0.526376
0.297067,0.400815,0.520834
0.331229,0.448938,0.456961
0.338620,0.539087,0.443848
0.338896,0.435482,0.443364
0.339364,0.397807,0.442542
0.342781,0.415593,0.436577
0.384093,0.278623,0.368725
0.384499,0.492501,0.368097
0.384751,0.378034,0.367708
0.429290,0.371329,0.303557
0.430882,0.303091,0.301436
0.464150,0.197593,0.259858
0.474487,0.251775,0.248014
0.474769,0.220616,0.247698
0.477013,0.270395,0.245198
0.483919,0.203854,0.237652
0.508350,0.225250,0.212784
0.525636,0.149057,0.196888
0.534815,0.240280,0.189008
0.564882,0.226755,0.165836
0.565038,0.125042,0.165726
0.569274,0.173937,0.162778
0.571350,0.151626,0.161361
0.585712,0.134489,0.152038
0.596748,0.160961,0.145429
0.610079,0.114105,0.138056
0.610173,0.141494,0.138006
0.615405,0.137073,0.135289
0.617064,0.116018,0.134448
0.636608,0.123587,0.125227
0.640947,0.102921,0.123345
0.655276,0.148354,0.117529
0.655308,0.083889,0.117517
0.661536,0.105070,0.115169
0.662778,0.135231,0.114714
0.685146,0.135093,0.107176
0.687505,0.107387,0.106450
0.729346,0.088875,0.095421
0.738401,0.097262,0.093429
0.745577,0.075895,0.091934
0.745671,0.098537,0.091914
0.753798,0.076728,0.090303
0.773545,0.086118,0.086708
0.790712,0.095941,0.083891
0.790868,0.087839,0.083867
0.799919,0.077821,0.082479
0.799929,0.069399,0.082478
0.817744,0.079996,0.079903
0.835847,0.077629,0.077458
0.836065,0.079400,0.077429
0.845633,0.070051,0.076191
0.846060,0.077933,0.076136
0.861943,0.080089,0.074144
0.881263,0.079501,0.071792
0.891091,0.083856,0.070614
0.891347,0.077578,0.070583
0.892190,0.072786,0.070482
0.906143,0.064484,0.068822
0.926116,0.051960,0.066446
0.937061,0.050956,0.065137
0.938321,0.040953,0.064986
0.941987,0.053248,0.064545
0.950342,0.062457,0.063536
0.971657,0.068292,0.060923
0.982775,0.067047,0.059535
0.994541,0.058911,0.058043
