# Training inputs, Training outputs, Predictions
-0.993972,1.065138,0.980223
-0.981870,0.972240,0.980240
-0.978204,0.971491,0.980250
-0.967397,1.040554,0.980320
-0.965073,1.012355,0.980349
-0.953233,0.843763,0.980659
-0.948521,0.861999,0.980937
-0.938592,1.121710,0.982185
-0.929401,1.062414,0.985054
-0.929401,0.993163,0.985054
-0.926009,0.861751,0.986886
-0.925333,1.057201,0.987321
-0.921622,0.903017,0.990225
-0.921622,0.974037,0.990225
-0.888542,1.411547,1.125925
-0.884964,1.001066,1.164082
-0.875257,1.270671,1.293314
-0.862410,1.239402,1.461151
-0.849552,1.718469,1.510882
-0.848646,1.607929,1.508669
-0.848646,1.664108,1.508669
-0.837819,1.208464,1.440641
-0.837120,1.352552,1.434476
-0.781187,1.509217,1.366371
-0.767891,1.710233,1.520074
-0.760512,1.385807,1.620464
-0.753233,2.144043,1.725619
-0.749628,1.241764,1.778900
-0.746077,1.596690,1.831663
-0.746077,2.097771,1.831663
-0.698486,2.380502,2.338316
-0.690978,2.918057,2.335007
-0.689243,2.886417,2.329057
-0.687136,2.028095,2.319050
-0.680763,2.307425,2.269406
-0.671472,1.146279,2.142051
-0.661438,3.020456,1.929423
-0.660692,1.535725,1.910578
-0.658304,1.432037,1.847603
-0.615250,1.120416,1.045385
-0.608561,1.245959,1.556376
-0.606381,2.292882,1.797174
-0.598838,2.281833,2.769307
-0.582432,4.896903,4.094076
-0.573248,3.661804,4.196658
-0.572478,3.612684,4.195113
-0.570532,4.675138,4.187148
-0.570532,4.215234,4.187148
-0.525626,4.038195,3.932280
-0.520569,3.956376,3.950803
-0.515234,4.072264,3.981347
-0.512007,4.172710,4.005026
-0.506699,3.231646,4.052034
-0.505356,3.481036,4.065449
-0.499117,5.861836,4.135373
-0.496812,5.398455,4.164219
-0.493392,5.237592,4.209837
-0.487396,3.482944,4.297456
-0.485057,3.478465,4.334098
-0.482759,3.482127,4.371356
-0.482759,4.230279,4.371356
-0.425888,5.424970,5.533584
-0.421907,6.079089,5.620862
-0.414559,5.705703,5.780181
-0.413413,6.220022,5.804763
-0.408293,4.937111,5.913466
-0.406470,6.691034,5.951709
-0.396867,6.056914,6.148177
-0.394987,7.918358,6.185568
-0.394987,4.095086,6.185568
-0.364117,6.939417,6.739051
