# Chi2_train, Chi2_test
835821.375000,970531.687500
3.391220,3.050710
3.174037,2.831335
3.048723,2.725039
2.517048,2.290900
1.212034,1.287027
1.036274,1.168314
1.328274,2.032542
1.338810,1.605940
1.012187,1.174383
