# Training inputs, Training outputs, Predictions
-0.993972,1.136377,0.968149
-0.981870,0.722851,0.944391
-0.953233,1.083111,0.942304
-0.938592,1.030622,0.967652
-0.930458,0.700875,0.988263
-0.929401,1.015283,0.991245
-0.925333,0.998830,1.003342
-0.921622,0.971896,1.015189
-0.921622,1.073770,1.015189
-0.888542,1.625125,1.146395
-0.862410,1.255427,1.267119
-0.858179,1.502916,1.286973
-0.849552,1.104638,1.327288
-0.848646,1.589786,1.331500
-0.848646,1.191918,1.331500
-0.841845,1.556469,1.362929
-0.833849,1.483998,1.399362
-0.804611,1.514599,1.526552
-0.795215,1.367488,1.565421
-0.771586,1.009462,1.660241
-0.767891,1.361224,1.674876
-0.767891,1.410951,1.674876
-0.760512,2.563574,1.704114
-0.753233,1.759249,1.733119
-0.749628,2.799834,1.747599
-0.748906,1.266731,1.750509
-0.746077,1.434937,1.761960
-0.709930,1.720621,1.919268
-0.701888,1.307172,1.958640
-0.690978,1.684911,2.015812
-0.689243,2.844875,2.025351
-0.687136,2.661049,2.037122
-0.687136,2.356328,2.037122
-0.677495,2.346237,2.093679
-0.671472,1.671215,2.131489
-0.661438,2.158630,2.199243
-0.660692,1.545273,2.204537
-0.658304,2.325303,2.221727
-0.658304,2.686592,2.221727
-0.608561,1.628688,2.685744
-0.606381,1.765413,2.711435
-0.597300,2.823135,2.823800
-0.589940,4.927047,2.921155
-0.587153,3.735287,2.959455
-0.582432,5.269577,3.026081
-0.576008,3.644839,3.120065
-0.570532,3.363654,3.202950
-0.525626,4.367993,3.911730
-0.525626,3.371491,3.911730
-0.520569,3.696307,3.984202
-0.515234,3.670336,4.056394
-0.512007,3.505332,4.097665
-0.506699,3.038488,4.161291
-0.505356,3.537310,4.176501
-0.496812,5.414973,4.264778
-0.493392,4.428031,4.296005
-0.484264,6.794859,4.368886
-0.482759,3.843154,4.379611
-0.444872,5.387838,4.644513
-0.444872,5.455220,4.644513
-0.425888,3.786858,4.951527
-0.421907,4.860010,5.053181
-0.418768,5.383384,5.144588
-0.413413,5.436563,5.323503
-0.408293,5.536550,5.518635
-0.406470,5.479510,5.592512
-0.404352,6.004241,5.680203
-0.398784,4.285184,5.914110
-0.396867,6.455778,5.993343
-0.396050,6.746364,6.026560
-0.394987,5.851243,6.069239
-0.364117,7.500102,6.792092
-0.331208,6.309633,6.951527
-0.325529,6.604101,6.976576
-0.322419,7.466349,6.991736
-0.321470,7.501360,6.996603
-0.317470,7.185125,7.018426
-0.316128,7.094898,7.026264
-0.308676,5.293026,7.075027
-0.307214,6.573611,7.085719
-0.307214,6.729565,7.085719
