# Chi2_train, Chi2_test
307770.468750,343852.718750
3.547670,3.037778
3.370900,2.818657
3.199116,2.630077
2.808856,2.862056
1.287603,1.333633
3.601894,1.650930
1.114757,1.159317
1.105209,1.150812
1.101647,1.143736
