# Training inputs, Training outputs, Predictions
-0.997837,1.549173,1.432795
-0.988091,1.488246,1.447995
-0.956050,1.308141,1.507080
-0.940815,1.488128,1.540692
-0.918004,1.682156,1.598601
-0.898104,1.323174,1.657321
-0.883794,1.926125,1.704708
-0.868313,1.835909,1.761163
-0.858777,1.851020,1.798759
-0.844666,1.989514,1.858492
-0.840158,1.853057,1.878633
-0.826772,1.930893,1.941527
-0.799551,1.739500,2.084044
-0.786381,2.371456,2.160125
-0.782211,2.421538,2.185184
-0.769751,2.505493,2.262827
-0.748536,2.643651,2.404335
-0.740324,2.688462,2.462157
-0.732263,2.517041,2.520495
-0.724265,2.529566,2.579877
-0.724265,2.499966,2.579877
-0.712729,2.215682,2.668023
-0.688647,2.906096,2.860696
-0.673684,3.172980,2.985547
-0.666319,3.034512,3.048235
-0.666319,2.785011,3.048235
-0.655708,3.632350,3.139786
-0.628759,2.726299,3.377594
-0.615105,3.209241,3.500173
-0.608373,3.324533,3.560966
-0.598687,4.197984,3.648742
-0.568870,3.718170,3.920314
-0.562645,4.252834,3.977177
-0.556526,4.368753,4.033104
-0.553240,4.217724,4.063154
-0.550426,4.021455,4.088903
-0.550426,3.959029,4.088903
-0.508981,4.078081,4.470952
-0.503418,4.095137,4.523017
-0.494955,5.130195,4.602843
-0.492480,5.398389,4.626359
-0.492480,5.903029,4.626359
-0.484644,4.732038,4.701426
-0.439368,4.818087,5.164677
-0.436670,4.420416,5.194627
-0.427622,4.169045,5.297749
-0.384965,6.245347,5.856889
-0.380789,6.676624,5.919620
-0.376587,6.078765,5.984376
-0.370601,6.373428,6.079557
-0.329315,7.100393,6.826730
-0.322209,7.606350,6.968478
-0.318641,7.294868,7.040530
-0.318641,6.919777,7.040530
-0.313579,6.704750,7.143422
-0.266512,7.593641,8.065238
-0.263630,8.363414,8.115118
-0.260695,8.113322,8.164685
-0.256558,7.988416,8.232264
-0.207285,8.839851,8.805779
-0.205051,8.768930,8.822379
-0.203529,7.768249,8.833350
-0.199536,9.572505,8.860953
-0.148059,9.047487,9.235778
-0.145244,9.040430,9.267149
-0.144802,9.055015,9.272231
-0.144802,9.638806,9.272231
-0.089761,10.228856,9.943364
-0.087893,9.897695,9.954814
-0.086856,10.141877,9.960666
-0.085493,9.796819,9.967818
-0.029872,10.124209,10.023412
-0.029605,10.040329,10.023530
-0.029314,10.005334,10.023661
-0.028910,9.937689,10.023847
-0.028910,10.078976,10.023847
-0.028472,9.552019,10.024053
0.028550,10.398587,10.056466
0.029037,10.276926,10.056439
0.029037,9.371119,10.056439
0.029265,10.987532,10.056424
0.029621,9.904303,10.056398
0.030017,10.041345,10.056359
0.085571,9.803693,9.967012
0.086983,10.110720,9.961731
0.087896,10.064818,9.958198
0.088848,9.960857,9.954419
0.089905,9.519086,9.950098
0.142593,9.647774,9.469657
0.144929,9.760842,9.431191
0.144929,9.962179,9.431191
0.146182,9.497545,9.409875
0.146423,8.588529,9.405711
0.149794,9.386770,9.345802
0.199614,8.680731,8.414132
0.202875,7.921922,8.376039
0.202875,8.747469,8.376039
0.205002,8.317174,8.353576
0.207301,7.821859,8.331371
0.256636,8.144503,8.188249
0.260822,8.247058,8.183846
0.260822,8.050805,8.183846
0.263582,8.114860,8.179366
0.266527,8.680682,8.172725
0.269571,8.161871,8.163329
0.313657,7.477920,7.325366
0.318768,6.889081,7.171591
0.325754,6.338435,7.029493
0.329460,7.653257,6.995880
0.370679,6.904693,7.172250
0.376714,6.740339,7.077155
0.379322,7.558306,7.022580
0.384980,7.283201,6.880986
0.389349,6.393399,6.754865
0.434661,5.571647,5.458507
0.434661,5.342184,5.458507
0.444207,5.361377,5.276916
0.449237,5.347697,5.194184
0.484722,5.246994,4.789008
0.492607,4.947907,4.725514
0.495893,4.370485,4.700447
0.509126,3.151611,4.603648
0.550553,4.449473,4.238419
0.550553,4.380189,4.238419
0.554178,4.075872,4.193601
0.562660,3.822014,4.075560
0.569015,5.102493,3.973730
0.598765,3.179955,3.347600
0.608500,2.859088,3.119469
0.608500,3.266424,3.119469
0.621887,2.621463,2.849335
0.628903,2.796208,2.748077
0.655786,3.072520,2.726702
0.666446,3.012946,2.861324
0.670748,2.519024,2.924316
0.673635,2.645059,2.964723
0.681113,3.466423,3.038792
0.688792,2.988248,3.009258
0.712808,2.054840,2.111807
0.724392,1.973755,1.900105
0.729033,2.230540,1.894445
0.732214,1.464505,1.908775
0.740340,2.050199,1.988940
0.748681,2.047796,2.099989
0.769829,2.464078,2.294965
0.782338,2.382692,2.280881
0.787318,2.378219,2.250289
0.790793,1.693229,2.222473
0.799566,2.371815,2.135372
0.808569,1.741199,2.032335
0.826851,2.139438,1.824774
0.840285,1.653088,1.695746
0.840285,1.430604,1.695746
0.845604,1.931955,1.651819
0.858793,1.551039,1.559950
0.868458,1.527626,1.506577
0.883872,1.852963,1.441490
0.898231,1.325536,1.398156
0.898231,1.291343,1.398156
0.903889,1.157426,1.384652
0.907952,1.531958,1.375998
0.918020,1.284641,1.357795
0.928347,1.324006,1.343117
0.940894,1.363103,1.329513
0.956177,1.346086,1.317602
0.966531,1.308760,1.311684
0.988235,1.148413,1.303156
0.997915,1.502265,1.300569
