# Training inputs, Training outputs, Predictions
-0.993972,1.083859,0.984447
-0.981870,1.079879,0.984447
-0.953233,1.017461,0.984465
-0.938592,1.119507,0.984619
-0.930458,1.121733,0.985277
-0.929401,0.852565,0.985475
-0.925333,0.889410,0.986783
-0.921622,0.769236,0.989295
-0.921622,0.902832,0.989295
-0.888542,1.483530,1.191440
-0.862410,1.234013,1.383306
-0.858179,1.215739,1.406883
-0.849552,1.418020,1.452331
-0.848646,1.909740,1.456981
-0.848646,1.344139,1.456981
-0.841845,1.575279,1.491523
-0.833849,1.433148,1.531929
-0.804611,1.389643,1.683217
-0.795215,1.627643,1.732621
-0.771586,2.470977,1.853368
-0.767891,1.566226,1.871274
-0.767891,2.104423,1.871274
-0.760512,1.932878,1.905818
-0.753233,2.320015,1.938026
-0.749628,2.232848,1.953183
-0.748906,1.625362,1.956153
-0.746077,1.427694,1.967556
-0.709930,2.395243,2.074617
-0.701888,2.945864,2.087165
-0.690978,1.278359,2.097075
-0.689243,2.579494,2.097898
-0.687136,2.461428,2.098626
-0.687136,1.707786,2.098626
-0.677495,1.855220,2.098262
-0.671472,2.078191,2.095173
-0.661438,1.958143,2.086019
-0.660692,1.464772,2.085183
-0.658304,1.781903,2.082406
-0.658304,2.431772,2.082406
-0.608561,1.986766,2.159152
-0.606381,2.808388,2.183474
-0.597300,1.463434,2.422883
-0.589940,4.107119,2.913564
-0.587153,3.618409,3.042002
-0.582432,5.333754,3.154549
-0.576008,2.206536,3.218737
-0.570532,2.560346,3.245306
-0.525626,3.982554,3.551882
-0.525626,2.158873,3.551882
-0.520569,4.418139,3.714157
-0.515234,2.608534,3.938380
-0.512007,4.947267,4.095603
-0.506699,5.191321,4.372918
-0.505356,4.177446,4.443772
-0.496812,5.654566,4.862380
-0.493392,3.324980,5.003066
-0.484264,5.884979,5.289188
-0.482759,5.380925,5.324940
-0.444872,5.358937,5.722859
-0.444872,4.842872,5.722859
-0.425888,5.941415,5.822328
-0.421907,6.167845,5.844177
-0.418768,4.045369,5.861958
-0.413413,5.137197,5.893646
-0.408293,5.802628,5.925765
-0.406470,6.835095,5.937679
-0.404352,4.239669,5.951853
-0.398784,6.262724,5.990932
-0.396867,8.571672,6.005024
-0.396050,6.241712,6.011132
-0.394987,7.402258,6.019185
-0.364117,6.258741,6.307432
-0.331208,6.885065,6.754110
-0.325529,6.223296,6.846230
-0.322419,5.984895,6.898341
-0.321470,6.771174,6.914483
-0.317470,6.876531,6.983557
-0.316128,7.139035,7.007116
-0.308676,7.098433,7.141049
-0.307214,6.378986,7.167892
-0.307214,6.939533,7.167892
-0.283362,8.198633,7.622330
-0.283362,8.523003,7.622330
-0.236527,7.857628,8.494109
-0.235252,8.288846,8.515813
-0.232290,8.232720,8.565717
-0.230280,8.812380,8.599106
-0.226272,9.710966,8.664573
-0.225786,8.607622,8.672399
-0.219623,8.826040,8.769753
-0.219442,8.861016,8.772551
-0.202607,8.625075,9.018827
-0.202607,9.253326,9.018827
-0.141846,9.422107,9.678119
-0.138140,10.299863,9.707788
-0.137583,9.788690,9.712158
-0.135444,10.238297,9.728699
-0.132947,9.620870,9.747559
-0.132295,9.464899,9.752402
-0.131669,10.087121,9.757027
-0.131409,9.375861,9.758946
-0.121852,9.669168,9.825732
-0.121852,10.367362,9.825732
-0.048192,9.121521,10.144278
-0.047166,9.884652,10.146569
-0.045811,9.656687,10.149522
-0.045640,9.783080,10.149889
-0.045000,10.684504,10.151245
-0.044334,10.466027,10.152632
-0.044105,10.214800,10.153096
-0.043897,9.889513,10.153526
-0.043897,10.129755,10.153526
-0.043195,10.189052,10.154957
-0.041097,10.284224,10.159070
0.039658,10.368492,10.155970
0.039658,9.962685,10.155970
0.040848,9.789648,10.153553
0.043875,10.264661,10.147091
0.043875,9.993717,10.147091
0.044085,10.564427,10.146625
0.044278,10.285974,10.146196
0.044729,10.211749,10.145193
0.045239,10.142669,10.144028
0.046139,10.456249,10.141953
0.046304,10.254920,10.141577
0.047428,10.032972,10.138914
0.047515,10.628451,10.138705
