# Chi2_train, Chi2_test
9619.274414,186.947083
4.025922,3.443186
3.871313,3.297096
3.432930,2.897139
2.172137,1.961655
5.625513,4.862614
1.078350,1.112611
1.245905,2.972335
1.067611,1.116326
1.066124,1.120279
