# Training inputs, Training outputs, Predictions
-0.993972,0.882919,0.839100
-0.981870,0.970691,0.868876
-0.953233,0.822215,0.953205
-0.938592,1.120864,1.004187
-0.930458,0.950223,1.034829
-0.929401,1.103068,1.038929
-0.925333,0.806219,1.054965
-0.921622,1.085331,1.069948
-0.921622,1.100709,1.069948
-0.888542,1.172190,1.217253
-0.862410,1.618207,1.348533
-0.858179,1.402891,1.370762
-0.849552,1.578890,1.416773
-0.848646,1.291761,1.421657
-0.848646,1.827144,1.421657
-0.841845,1.292305,1.458576
-0.833849,1.492045,1.502536
-0.804611,1.525263,1.666999
-0.795215,1.529132,1.720699
-0.771586,2.731656,1.856913
-0.767891,1.955498,1.878349
-0.767891,2.144781,1.878349
-0.760512,2.001023,1.921271
-0.753233,1.750078,1.963782
-0.749628,1.497381,1.984901
-0.748906,2.445373,1.989142
-0.746077,2.972607,2.005764
-0.709930,1.516518,2.222285
-0.701888,2.241694,2.271977
-0.690978,2.107248,2.340673
-0.689243,2.523259,2.351751
-0.687136,2.201810,2.365268
-0.687136,2.129919,2.365268
-0.677495,2.577595,2.428059
-0.671472,3.428872,2.468149
-0.661438,2.572521,2.536622
-0.660692,2.139273,2.541804
-0.658304,1.385330,2.558478
-0.658304,1.837465,2.558478
-0.608561,2.882621,2.945078
-0.606381,3.379159,2.964108
-0.597300,2.793966,3.045676
-0.589940,4.580090,3.114629
-0.587153,2.639507,3.141438
-0.582432,3.008882,3.187765
-0.576008,3.928480,3.252704
-0.570532,4.045010,3.309864
-0.525626,3.328333,3.847303
-0.525626,3.293136,3.847303
-0.520569,4.102770,3.916016
-0.515234,3.611082,3.990342
-0.512007,4.199023,4.036210
-0.506699,2.635146,4.113170
-0.505356,5.794370,4.132919
-0.496812,5.135347,4.261374
-0.493392,4.206909,4.314069
-0.484264,4.318019,4.458211
-0.482759,5.677127,4.482445
-0.444872,7.948460,5.129024
-0.444872,4.337139,5.129024
-0.425888,5.607003,5.470772
-0.421907,5.556027,5.543064
-0.418768,5.467152,5.600106
-0.413413,5.439451,5.697428
-0.408293,4.561488,5.790353
-0.406470,5.490278,5.823400
-0.404352,3.676835,5.861727
-0.398784,3.734487,5.962194
-0.396867,6.145933,5.996658
-0.396050,6.543812,6.011311
-0.394987,6.303426,6.030379
-0.364117,8.049317,6.569386
-0.331208,7.132460,7.101248
-0.325529,8.487089,7.187903
-0.322419,6.828452,7.234711
-0.321470,7.138366,7.248918
-0.317470,6.389678,7.308291
-0.316128,7.007811,7.328051
-0.308676,7.963985,7.436282
-0.307214,6.391145,7.457225
-0.307214,6.529752,7.457225
-0.283362,10.309722,7.786341
-0.283362,9.318822,7.786341
-0.236527,8.566254,8.373352
-0.235252,7.736829,8.388376
-0.232290,8.711746,8.423124
-0.230280,8.534430,8.446550
-0.226272,8.970749,8.492916
-0.225786,7.926581,8.498505
-0.219623,8.783080,8.568815
