# Chi2_train, Chi2_test
185601.125000,177954.562500
3.414787,3.264495
3.143126,2.979337
2.957949,2.808852
4.186797,2.979692
2.227743,2.229607
1.330641,1.399326
1.106714,1.194707
1.077478,1.165981
1.070712,1.149175
