# Training inputs, Training outputs, Predictions
-0.998948,-0.000580,-0.000033
-0.997399,-0.000387,-0.000028
-0.994419,-0.000420,-0.000017
-0.990660,0.002363,-0.000004
-0.990618,0.000690,-0.000004
-0.990402,-0.000179,-0.000003
-0.986816,0.001288,0.000010
-0.984844,-0.000971,0.000017
-0.984842,-0.000682,0.000017
-0.984842,0.001187,0.000017
-0.983308,0.001164,0.000023
-0.983048,-0.000591,0.000024
-0.982372,0.000515,0.000026
-0.981274,0.001958,0.000030
-0.978870,-0.000279,0.000038
-0.978234,-0.001742,0.000041
-0.976157,-0.000742,0.000048
-0.975765,-0.001325,0.000049
-0.975765,0.002977,0.000049
-0.974083,0.000891,0.000055
-0.974081,0.000045,0.000055
-0.972410,-0.001802,0.000061
-0.972196,0.001459,0.000062
-0.972146,-0.001178,0.000062
-0.969930,-0.000471,0.000070
-0.968697,-0.000527,0.000074
-0.966688,0.000337,0.000082
-0.965795,0.001351,0.000085
-0.965404,-0.000929,0.000086
-0.963741,0.000155,0.000092
-0.963018,0.000221,0.000094
-0.960991,0.000849,0.000101
-0.958003,-0.001017,0.000112
-0.957611,-0.000100,0.000113
-0.957507,0.001049,0.000114
-0.954346,-0.000210,0.000125
-0.953890,-0.000321,0.000127
-0.952554,0.000576,0.000131
-0.952052,0.000933,0.000133
-0.950886,0.000274,0.000137
-0.949974,0.000088,0.000140
-0.949219,0.000232,0.000143
-0.948534,-0.000751,0.000145
-0.948534,-0.000947,0.000145
-0.947234,-0.000356,0.000150
-0.944761,0.000506,0.000158
-0.943597,0.000327,0.000163
-0.943112,-0.000043,0.000164
-0.941790,-0.000762,0.000169
-0.939995,0.000689,0.000175
-0.939457,-0.000512,0.000177
-0.938863,-0.000289,0.000179
-0.936369,0.000588,0.000188
-0.935633,0.000644,0.000190
-0.934756,0.000408,0.000193
-0.932772,-0.000063,0.000200
-0.931027,0.000837,0.000206
-0.930380,0.001506,0.000209
-0.927752,0.000583,0.000218
-0.926505,-0.001080,0.000222
-0.924355,-0.001941,0.000230
-0.921303,-0.000827,0.000240
-0.921303,0.001577,0.000240
-0.920264,0.002330,0.000244
-0.920263,0.000947,0.000244
-0.918311,0.000504,0.000251
-0.917377,-0.000445,0.000254
-0.916641,-0.003524,0.000256
-0.916294,0.000060,0.000258
-0.916067,-0.000615,0.000258
-0.914785,0.001264,0.000263
-0.912226,0.001195,0.000272
-0.911292,0.000649,0.000275
-0.909500,0.000625,0.000281
-0.908248,-0.001356,0.000285
-0.907779,-0.001388,0.000287
-0.907355,0.000492,0.000288
-0.907334,-0.001902,0.000289
-0.905770,0.000008,0.000294
-0.903849,0.000179,0.000301
-0.903149,-0.001011,0.000303
-0.900379,0.000505,0.000313
-0.899491,0.002218,0.000316
-0.899120,-0.001738,0.000317
-0.898415,0.000718,0.000320
-0.896941,0.000343,0.000325
-0.894072,-0.000238,0.000335
-0.891203,0.000534,0.000345
-0.889992,0.000503,0.000349
-0.889388,0.001138,0.000351
-0.885973,0.000653,0.000363
-0.884995,0.002222,0.000366
-0.884995,0.000287,0.000366
-0.883307,-0.000503,0.000372
-0.882915,0.000224,0.000373
-0.882590,0.000992,0.000374
-0.880864,0.001197,0.000380
-0.880537,-0.000169,0.000381
-0.878300,-0.000674,0.000389
-0.877210,0.000182,0.000393
-0.876784,-0.000272,0.000394
-0.875918,-0.000162,0.000398
-0.875918,0.000199,0.000398
-0.874926,0.000496,0.000401
-0.874626,-0.000392,0.000402
-0.871597,0.001352,0.000413
-0.871566,0.000131,0.000413
-0.866841,-0.001733,0.000429
-0.866841,0.000313,0.000429
-0.866447,-0.000061,0.000430
-0.866338,0.000098,0.000431
-0.863782,0.001042,0.000440
-0.862658,0.000434,0.000444
-0.862607,0.000727,0.000444
-0.861085,0.001919,0.000449
-0.860465,0.000345,0.000451
-0.858050,0.000156,0.000460
-0.857764,0.000432,0.000461
-0.857764,0.001199,0.000461
-0.855683,0.000410,0.000468
-0.853888,0.000685,0.000474
-0.849762,0.000615,0.000489
-0.849265,0.000252,0.000491
-0.847799,0.000715,0.000496
-0.846003,0.000939,0.000502
-0.844920,0.002301,0.000506
-0.844779,-0.000674,0.000506
-0.844351,0.001769,0.000508
-0.842754,-0.000124,0.000514
-0.841474,-0.000505,0.000518
-0.839610,-0.000464,0.000525
-0.839610,0.000657,0.000525
-0.835840,0.001271,0.000538
