# Training inputs, Training outputs, Predictions
-0.997837,1.214343,1.407279
-0.988091,1.609092,1.413892
-0.956050,1.479025,1.449062
-0.940815,1.472568,1.474092
-0.918004,1.556071,1.523084
-0.898104,1.573074,1.578131
-0.883794,1.790772,1.625267
-0.868313,1.422924,1.683625
-0.858777,1.715777,1.723438
-0.844666,1.661808,1.787768
-0.840158,1.922502,1.809674
-0.826772,1.801205,1.878507
-0.799551,1.851039,2.035320
-0.786381,2.344617,2.118729
-0.782211,2.898811,2.146086
-0.769751,2.404137,2.230380
-0.748536,2.479098,2.381859
-0.740324,2.619117,2.442871
-0.732263,2.398349,2.503900
-0.724265,2.397172,2.565470
-0.724265,2.464806,2.565470
-0.712729,2.505942,2.655874
-0.688647,3.176279,2.849704
-0.673684,2.604584,2.972952
-0.666319,2.709225,3.034276
-0.666319,3.297587,3.034276
-0.655708,2.786605,3.123321
-0.628759,3.485114,3.352975
-0.615105,3.231739,3.471321
-0.608373,2.754124,3.530236
-0.598687,4.585201,3.615726
-0.568870,4.344129,3.885594
-0.562645,4.136578,3.943525
-0.556526,4.524131,4.001107
-0.553240,4.138834,4.032313
-0.550426,3.583236,4.059201
-0.550426,4.230802,4.059201
-0.508981,3.840030,4.476919
-0.503418,3.879096,4.536708
-0.494955,4.577428,4.629667
-0.492480,5.299620,4.657333
-0.492480,5.243749,4.657333
-0.484644,4.971476,4.746449
-0.439368,5.514354,5.312222
-0.436670,4.881405,5.348930
-0.427622,4.199620,5.474645
-0.384965,7.135328,6.119439
-0.380789,7.008404,6.186698
-0.376587,7.408200,6.254953
-0.370601,6.923337,6.353148
-0.329315,6.772315,7.043689
-0.322209,6.815460,7.161160
-0.318641,6.769246,7.219546
-0.318641,6.538011,7.219546
-0.313579,7.169892,7.301506
-0.266512,7.726435,7.985969
-0.263630,8.078627,8.022078
-0.260695,8.229720,8.058111
-0.256558,8.525492,8.107620
-0.207285,8.545129,8.608221
-0.205051,8.158068,8.628941
-0.203529,8.298947,8.643080
-0.199536,8.948957,8.680346
-0.148059,9.122539,9.240754
-0.145244,9.537604,9.276991
-0.144802,9.013644,9.282721
-0.144802,9.530922,9.282721
-0.089761,10.234820,9.942568
-0.087893,9.281772,9.957724
-0.086856,10.233419,9.965801
-0.085493,9.961197,9.976036
-0.029872,9.561360,10.033817
-0.029605,10.308938,10.032799
-0.029314,10.256060,10.031679
-0.028910,10.376701,10.030119
-0.028910,9.837974,10.030119
-0.028472,10.004406,10.028410
0.028550,9.552068,9.833130
0.029037,9.708589,9.832563
0.029037,9.711904,9.832563
0.029265,10.020325,9.832310
0.029621,9.481497,9.831919
0.030017,10.242053,9.831503
0.085571,9.920705,9.865004
0.086983,10.036195,9.865305
0.087896,10.550876,9.865377
0.088848,9.830771,9.865353
0.089905,9.111299,9.865185
0.142593,9.389968,9.534322
0.144929,9.090881,9.501480
0.144929,9.813372,9.501480
0.146182,9.372291,9.483334
0.146423,9.831607,9.479792
0.149794,9.571389,9.429106
0.199614,9.094903,8.748917
0.202875,7.963833,8.726217
0.202875,7.997860,8.726217
0.205002,9.139307,8.712906
0.207301,8.456101,8.699718
0.256636,9.102592,8.437858
0.260822,8.567395,8.391448
0.260822,8.292742,8.391448
0.263582,7.923451,8.357026
0.266527,8.699712,8.316882
0.269571,8.949274,8.271744
0.313657,6.868062,7.371432
0.318768,6.522505,7.264347
0.325754,6.513378,7.124280
0.329460,7.577556,7.053273
0.370679,6.751752,6.412384
0.376714,5.522034,6.336187
0.379322,6.406941,6.304141
0.384980,6.536284,6.236142
0.389349,6.683367,6.184847
0.434661,5.308376,5.673512
0.434661,6.369158,5.673512
0.444207,5.139398,5.563466
0.449237,5.258807,5.504523
0.484722,5.145484,5.067020
0.492607,5.793508,4.964694
0.495893,5.455294,4.921573
0.509126,4.077200,4.745378
0.550553,4.689090,4.179204
0.550553,4.183825,4.179204
0.554178,4.239337,4.129549
0.562660,3.988913,4.013834
0.569015,3.564644,3.927769
0.598765,4.790045,3.536231
0.608500,3.037707,3.413601
0.608500,2.991197,3.413601
0.621887,2.291107,3.250459
0.628903,2.722242,3.167712
0.655786,2.605461,2.869810
0.666446,2.911693,2.760484
0.670748,3.414822,2.717807
0.673635,2.769129,2.689635
0.681113,2.240396,2.618414
0.688792,2.995489,2.547897
0.712808,2.241889,2.344157
0.724392,2.177578,2.254713
0.729033,2.496449,2.220435
0.732214,1.859638,2.197443
0.740340,2.162657,2.140535
0.748681,1.722508,2.084777
0.769829,1.922230,1.954870
0.782338,2.119847,1.885298
0.787318,2.140788,1.859016
0.790793,2.287699,1.841135
0.799566,1.643787,1.797633
0.808569,1.767037,1.755336
0.826851,1.999724,1.676299
0.840285,1.888455,1.623641
0.840285,1.793190,1.623641
0.845604,1.800879,1.603975
0.858793,2.095971,1.557927
0.868458,1.083147,1.526512
0.883872,1.600472,1.480179
0.898231,1.461936,1.440868
0.898231,1.252036,1.440868
0.903889,1.113376,1.426327
0.907952,1.319101,1.416198
0.918020,1.195769,1.392185
0.928347,1.160700,1.369086
0.940894,1.507440,1.342967
0.956177,1.310062,1.313812
0.966531,1.393841,1.295595
0.988235,1.283988,1.261039
0.997915,1.376571,1.247082
