# best iteration: (array([32]),)
2211857.750000,331888.562500
18.328020,21.733118
17.815409,21.065018
17.400209,20.524128
15.408785,18.057070
14.722526,17.131216
14.540328,16.902069
14.035117,16.248091
12.497955,14.137129
11.822943,13.290652
11.283988,12.608924
10.640525,11.811321
9.628409,10.518687
8.382879,9.049035
5.011368,5.024734
3.629090,3.360282
3.457815,3.119446
3.390958,3.030367
3.270743,2.911663
2.981829,2.636890
2.221943,1.890368
2.006062,1.969003
1.654953,1.406568
1.645099,1.403652
1.909425,14.032970
6.055997,8.714377
1.615264,1.367611
1.595839,1.355528
1.546359,1.340628
1.539528,1.351833
2.128067,2.010225
1.140699,1.140384
1.109247,1.118454
