# best iteration: (array([29]),)
2102892.500000,328258.500000
18.671743,22.395363
17.754911,21.225637
17.485731,20.922707
1835.910889,514.735046
17.001102,20.347891
16.561819,19.809072
15.782039,18.861656
13.648559,15.740267
11.961184,13.689310
11.403724,13.039274
10.581301,12.064949
9.618645,10.913640
10.857972,36.299248
8.111669,9.127495
6.799625,7.604696
4.562468,4.966918
2.917198,2.977962
2.682266,2.589868
1.752953,1.589394
2.376695,2.029313
5.951286,4.116494
46.305180,41.897266
1.649058,1.441054
1.931231,1.442434
1.623241,1.412935
2.127806,3.772737
4.831248,3.633325
1.215454,1.219007
1.104782,1.111543
