# best iteration: (array([25]),)
137432.187500,340547.656250
17.313665,18.794350
17.790667,19.348576
17.000868,18.355467
16.395834,17.631792
14.661469,15.817927
13.383780,14.410691
25.476244,19.838655
11.883626,12.862226
11.255607,12.286364
10.396564,11.375801
9.564777,10.507679
11.043860,13.587616
6.224035,6.873775
4.012079,4.455916
3.105068,3.441590
2.975581,3.288038
2.773781,3.046049
2.612133,2.839031
2.021267,2.032326
3.471823,1.573189
1.491244,1.341858
1.392037,1.261391
1.278121,1.185031
1.185909,1.119928
1.141434,1.090294
1.199235,1.222137
