# best iteration: (array([30]),)
502237.656250,60485.144531
18.613966,22.037973
17.412035,20.809971
16.454288,19.681837
15.970728,19.078087
15.599535,18.591715
15.181211,17.986792
14.584693,17.118099
12.376208,14.200985
11.697175,13.454723
11.209137,12.839194
10.469918,11.870646
9.203981,10.237089
6.026498,6.471446
3.074713,2.966268
2.021435,1.749550
1.759413,1.454252
1.723933,1.417576
1.727278,1.409502
1.710676,1.396103
1.714470,1.404489
8.323844,1.557830
1.688747,1.381351
1.685092,1.388121
2.824551,3.509296
1.659307,1.358272
1.639657,1.350971
3.050900,1.980424
1.209319,1.135704
1.118374,1.099802
1.107004,1.095095
1.121988,1.096515
