# best iteration: (array([34]),)
1388255.000000,259129.312500
21.084923,25.711443
18.292841,21.321266
17.708164,20.710609
17.265347,20.201286
17.042267,19.951895
16.172777,19.129868
14.626085,17.028572
13.824892,15.957587
13.071786,14.969713
13.807399,16.000263
12.580841,14.393187
12.495407,14.280521
11.830490,13.435679
11.347927,12.865766
13.695034,14.119569
9.820667,11.088337
8.697435,9.704649
6.112843,6.780050
3.129362,3.191172
1.978375,1.806785
2.568864,2.231219
1.679480,1.425781
2.620465,1.456060
1.657175,2.393523
1.871083,2.117244
1.297737,1.237606
1.807192,1.656909
3.680446,1.226898
1.171473,1.186600
1.120789,1.138853
1.112245,1.135316
1.106587,1.128746
20.951336,6.654114
1.101304,1.128172
