# best iteration: (array([27]),)
2744095.000000,550772.687500
18.881731,22.360456
18.011782,21.404118
17.609779,20.976542
17.105919,20.428328
16.622707,19.923836
16.768560,20.142487
16.206795,19.410175
15.953889,19.083889
15.647506,18.683071
15.081965,17.960062
13.966381,16.486521
12.312910,14.207792
11.940117,13.741815
11.210770,12.894039
9.509128,10.921804
13.419340,22.256020
3.647061,3.544661
1.832402,1.615544
1.685293,1.453277
1.656242,1.455177
15.151098,1.936573
1.622932,1.473334
1.460442,1.334246
9.473741,10.315813
1.448526,1.439855
1.192255,1.257533
1.106059,1.164142
