# best iteration: (array([32]),)
4241747.000000,1544310.875000
20.860472,22.687546
18.417206,19.888765
18.089983,19.520699
17.776955,19.242165
17.465267,18.986910
488.905579,20.455843
47.246265,31.766661
15.236959,16.384317
14.003610,14.909030
13.876964,15.229179
11.644050,12.400322
12.012559,37.533676
8.628000,9.313358
5.438441,5.931042
2.123577,2.158686
1.750454,1.691844
1.679967,1.609267
1.686457,1.678797
1.641404,1.574710
1.623162,1.556943
1.602230,1.538698
1.555130,1.499394
1.413305,1.385510
1.281507,1.294567
1.214053,1.240667
1.178734,1.201286
1.155760,1.181656
1.138910,1.166183
1.657043,5.826365
1.126094,1.151237
1.109798,1.130176
1.106043,1.125720
1.124716,1.155853
