# best iteration: (array([26]),)
201661.234375,222486.859375
17.227671,20.044182
33.705029,46.569462
16.806761,19.737024
20.588133,65.388351
16.774618,19.765244
16.054314,18.732622
44.576145,31.741289
12.474351,14.031989
11.833014,13.259745
10.433088,11.441398
52.911903,87.221306
5.734239,5.855535
4.220369,4.019193
3.687784,3.358895
3.504317,3.129217
105.959518,139.261261
3.372084,2.937808
27.826931,5.296525
2.894159,2.514874
2.120009,1.780389
1.717713,1.422078
11.429816,26.097359
33.491833,41.540314
39.900635,36.737251
1.161378,1.160878
1.119318,1.137636
