# best iteration: (array([29]),)
1816847.375000,460032.156250
20.823097,24.609289
19.358515,22.787090
17.127424,20.206198
15.996880,18.726950
14.940084,17.293152
13.722272,15.733253
12.842880,14.460526
14.664809,14.914576
131.123642,205.101166
10.619439,11.969130
33.131886,11.425301
8.472488,9.444449
5.751787,6.136201
2.671718,2.431118
1.836818,1.529453
1.746627,1.450570
1.703243,1.420045
5.718729,4.288542
1.675703,1.393920
1.671366,1.392873
3.852138,5.271801
1.652752,1.378235
4.023474,1.726487
3.970669,5.310925
1.605473,1.345268
1.566795,1.323452
1.471589,1.285172
1.290264,1.205996
1.185096,1.157076
22.214201,34.329437
1.190531,1.248582
