# best iteration: (array([27]),)
872060.062500,27334.255859
19.437075,23.466038
18.575928,22.314226
17.928074,21.583151
17.185148,20.766079
16.993237,20.287674
15.847936,19.039356
43.370037,66.131821
14.101766,16.327501
12.825806,14.712471
19.196781,14.722024
8.591602,9.567296
5.879147,5.452229
3.838584,5.607596
3.541845,3.357257
3.479370,3.295565
3.317891,3.104769
1.825826,1.575096
1.939271,2.962692
1.675515,1.411538
1.645132,1.406101
1.518442,1.336668
9.931396,11.116732
2.490331,2.838609
1.131160,1.151587
1.166171,1.156584
1.113209,1.147688
1.108977,1.138969
