# best iteration: (array([29]),)
3712602.250000,1221739.375000
18.955614,22.420433
18.398451,21.825533
18.268024,21.698732
18.129747,21.524734
17.955290,21.317305
17.698349,21.092772
17.595383,20.757223
191.012787,68.676163
14.386898,16.862026
13.180701,15.183678
12.097397,13.928623
11.088301,12.693931
10.357746,11.780590
9.170092,10.368487
17.424158,13.555570
4.707182,5.070169
2.498030,2.445719
11.247503,2.401541
1.681576,1.448820
1.622059,1.389067
1.606390,1.382891
21.174114,30.011295
1.524548,1.332309
2.345747,1.972524
1.352618,1.238699
1.400272,1.235744
1.157830,1.155593
1.126997,1.131037
1.114543,1.124213
53.746597,68.565147
1.229108,1.149421
