# best iteration: (array([28]),)
88915.226562,327165.593750
17.400509,20.799181
18.038439,21.579975
17.076658,20.500309
16.627987,19.947041
16.090532,19.258177
15.457545,18.444551
14.795009,17.602659
13.322989,15.603389
11.894195,13.665528
12.723111,14.340425
9.532323,10.801368
12.680489,14.460238
6.481791,7.166262
17.993357,16.771881
3.246777,3.315780
2.357572,2.228171
1.924572,1.683008
1.788192,1.500711
1.748887,1.446107
26.777836,27.485868
1.715352,1.404501
1.353962,1.283485
1.136970,1.117233
1.148169,1.116426
1.110643,1.093783
1.688321,1.396030
1.133269,1.195883
1.101799,1.086841
