# best iteration: (array([29]),)
126123.281250,169196.109375
17.918892,16.502954
107.949158,55.070404
14.133553,12.595004
13.076358,11.437441
22.395466,26.751549
12.120683,10.434518
11.815881,10.130785
11.321836,9.633349
10.551901,8.902205
10.624072,9.116363
7.148109,6.141124
3.817541,3.566791
2.051454,2.093514
1.724059,1.744644
1.734268,1.720580
1.646299,1.670228
31.718359,4.653399
1.607471,1.635241
2.779252,2.807856
1.495661,1.514773
1.353530,1.375157
1.196368,1.240750
1.136779,1.183456
1.114862,1.164572
1.105012,1.166860
2.265065,1.224832
1.504927,7.849468
3.977350,3.670364
1.085846,1.148543
