# best iteration: (array([27]),)
287173.718750,257679.750000
18.517735,17.299400
20.912930,50.615780
925.477966,990.383728
18.015476,16.866734
17.005957,15.765275
16.704334,15.427027
63.658112,18.816172
12.775216,11.016251
12.031022,10.290958
12.393778,11.978648
9.340191,8.114403
7.635328,6.709512
6.199511,5.575376
5.075428,4.746017
4.827490,11.795310
3.713490,3.758919
3.367558,3.499415
3.289165,3.429793
3.771934,3.541819
3.185380,3.346280
3.050503,3.201371
52.493748,7.064174
2.063939,2.096811
1.662843,1.670322
1.593929,1.604208
1.758361,1.734737
1.576508,1.584660
3.821154,4.815010
13.948855,28.577433
