# best iteration: (array([29]),)
2210248.000000,289333.062500
19.228218,17.996086
17.720285,16.333527
16.501822,15.121711
16.455973,15.070588
16.674852,15.259373
15.590135,14.291647
14.815773,13.552970
13.855513,12.614504
13.151101,11.899743
12.073437,10.792305
11.248608,9.929324
10.161879,8.893789
8.386084,7.248188
4.384393,3.885875
1.871082,1.856153
2.041842,1.955330
1.636992,1.681011
1.932985,2.288028
1.621340,1.662761
1.598709,1.642798
1.589588,1.631527
1.579961,1.622925
1.576024,1.621999
37.925362,52.206161
1.545524,1.597754
1.690829,3.794718
18.484900,9.337858
1.356535,1.429701
1.185193,1.208368
