# best iteration: (array([27]),)
1438818.750000,52736.972656
20.234222,19.151638
18.929426,17.845064
18.947460,17.732145
18.558472,17.186094
19.839245,19.669062
18.342670,17.172071
15.788333,14.357336
13.305950,11.752849
12.904486,11.320811
12.277713,10.695476
11.552613,10.008696
10.438259,8.969321
9.017712,7.786812
7.106648,6.275645
4.637909,4.378993
2.505546,2.525373
4.125839,4.909295
1.712141,1.755195
1.656779,1.689110
1.715776,1.719667
3.357053,4.845171
3.143874,2.392626
1.461881,1.470416
1.192999,1.332589
1.624986,1.632855
1.071624,1.149783
1.068514,1.148798
1.069020,1.149200
1.168880,1.250811
