# best iteration: (array([28]),)
298210.343750,321571.562500
18.733515,17.654541
18.952692,17.683895
14.369750,12.930549
14.069153,12.604666
13.792593,12.333765
13.331083,11.869883
24.936512,16.766968
12.352640,10.888758
11.717548,10.236899
12.286338,10.966585
11.348196,9.933255
10.864373,9.529469
10.121968,8.967588
9.250270,8.262836
7.691815,6.959064
5.399315,5.125141
3.723923,3.775097
20.529655,85.563446
3.334177,3.484297
3.305897,3.455202
3.241108,3.390792
3.126849,3.272742
2.937486,3.064610
3.956877,2.998756
1.722730,1.714965
1.685162,1.676812
2.014590,2.096407
1.663627,1.649784
1.739692,2.104882
