# best iteration: (array([29]),)
501991.218750,22945.404297
18.925871,17.452747
18.445803,16.984652
18.252071,16.784185
17.746492,16.293964
16.947880,15.515075
15.360452,13.937475
13.154454,11.849544
11.504054,10.218149
10.525336,9.289260
24.930067,9.136250
9.037319,7.950326
8.170601,7.166956
7.218518,6.347665
6.133895,7.394856
2.797597,2.656640
1.675933,1.664366
1.637023,1.716578
1.558837,1.598633
1.530573,1.568761
1.490669,1.528681
1.434478,1.481517
3.159000,4.152665
1.189662,1.237370
1.149584,1.207741
1.115819,1.155861
1.104181,1.136889
1.093320,1.122084
1.676793,1.725756
1.084559,1.108340
