# best iteration: (array([25]),)
393124.156250,37890.273438
18.934317,17.545551
18.543465,17.120028
18.686522,17.261236
18.467766,17.025858
18.201942,16.753387
17.870417,16.432858
17.060616,15.669038
14.744668,13.442412
11.989712,10.617303
10.690758,9.370804
9.758699,8.424949
15.552286,17.012638
4.012122,3.517267
2.036964,1.888991
1.728716,1.725559
1.704086,1.709408
2.408029,2.499809
1.683325,1.674842
3.468908,3.768016
3.158778,1.927560
1.705957,1.739630
1.595644,1.605052
8.763415,9.498019
1.802013,2.260757
1.328617,1.318713
37.142056,41.512367
23.071722,18.614716
1.543305,1.569075
1.497337,5.441815
