# best iteration: (array([29]),)
539326.812500,13124.662109
19.019125,18.084618
17.913809,16.730852
17.211845,16.036354
81.531960,14.953589
13.684137,12.196740
13.130150,11.577189
12.994326,11.402556
12.230617,10.656503
11.802068,10.231022
11.069749,9.502052
10.157960,8.609509
8.739701,7.428939
2.412025,2.174679
1.725240,1.699538
1.624828,1.544063
1.583374,1.500461
1.542445,1.454320
1.401005,1.310657
1.215125,1.148262
40.475418,14.228679
1.600557,3.354728
3.465756,3.705797
1.107291,1.078098
1.094670,1.054411
1.131177,1.081185
6.259702,3.738895
1.088183,1.044115
1.088717,1.033133
1.087941,1.030439
