# best iteration: (array([59]),)
3138475.750000,1096427.000000
48.743580,49.055679
36.245625,37.084904
34.364433,35.357151
32.179787,33.344078
30.708612,31.966019
30.111742,31.379892
29.568970,30.867723
28.789822,30.140764
27.840996,29.245815
26.607428,28.042480
24.966209,26.452963
21.631447,23.371319
17.410936,18.929834
15.332607,16.415987
102.195091,117.212852
6.511144,6.831008
4.583815,4.893536
3.964229,4.124343
3.396852,3.788481
3.251577,3.674022
3.113275,3.580929
5.146510,3.888551
18.733059,7.490069
2.573371,2.888233
2.385220,2.645735
27.272255,6.186719
2.210562,2.421766
2.168666,2.366776
2.140954,2.327917
31.436720,52.743294
2.079201,2.253195
4.410101,6.436819
2.025644,2.192511
2.147530,2.429750
1.977001,2.136735
1.955864,2.112772
1.970614,2.102247
1.921841,2.073652
1.906597,2.057082
1.912008,2.083686
72.333359,105.684837
1.865716,2.013956
1.864262,2.037919
1.841844,1.987762
2.010554,2.005146
1.816798,1.959660
1.805768,1.947466
1.786695,1.925120
1.766187,1.902684
1.743621,1.875340
1.720862,1.845788
2.760959,3.719287
1.669574,1.778151
27.370916,13.727074
1.619566,1.713324
10.648581,1.880273
1.562712,1.635013
5.727566,1.842949
1.528996,1.587476
