# best iteration: (array([29]),)
962465.437500,174433.031250
19.352901,18.938812
18.259174,17.764696
17.254099,16.655827
15.420868,14.712698
14.076495,13.061968
13.445564,12.369376
12.846021,11.794590
12.141543,11.119049
29.212172,41.504219
9.528564,8.882983
8.157634,7.857176
159.083862,221.075836
4.281911,4.353728
3.745314,3.943996
2.977660,2.971190
1.991426,1.792428
4.684354,4.388343
2.043286,1.990469
1.674437,1.453626
1.533811,1.392386
3.342829,3.391376
1.914881,1.259081
1.149542,1.190984
2.750878,5.314456
1.137361,1.186051
1.691500,1.502089
1.655460,1.468560
7.046631,3.666302
1.166719,1.160521
